00ROPC9999BOVESPA 99992016090520160905                                                                                                                          
01BRFS        ON      NM201704170272000070BRFSD97     000000010000000005983000000000005600000000000005600000000000000000000000000011200000000100000021162ACN    
01BRFS        ON      NM201704171031000070BRFSD6      000000010000000006033000000000000000000000000034700000000000115300000000000150000000000200000011161ACN    
01BRFS        ON      NM201704170663000070BRFSD81     000000010000000006083000000000000000000000000000100000000000001000000000000001100000000100000021162ACN    
01BRFS        ON      NM201704170655000070BRFSD7      000000010000000006233000000000000000000000000000100000000000000000000000000000100000000100000011161ACN    
01BRML        ON      NM201704173530000070BRMLD51     000000010000000001654000000000000000000000000000000000000000023400000000000023400000000100000011081ACN    
01BVMF        ON      NM201704171597000070BVMFD59     000000010000000001907000000000020000000000000000000000000000000000000000000020000000000100000011362ACN    
01BVMF        ON      NM201704172046000070BVMFD50     000000010000000002032000000000000000000000000000000000000000100100000000000100100000000100000021361ACN    
01BVMF        ON      NM201704171376000070BVMFD54     000000010000000002482000000000000000000000000000000000000000150000000000000150000000000100000041371ACN    
01CCRO        ON      NM201704170310000070CCROD67     000000010000000001725000000000044000000000000000000000000000075000000000000119000000000100000021292ACN    
01CIEL        ON      NM201704172437000070CIELD93     000000010000000003623000000000000000000000000000000000000000006480000000000006480000000100000011182ACN    
01CIEL        ON      NM201704170337000070CIELD97     000000010000000003498000000000000000000000000000000000000000016200000000000016200000000100000011192ACN    
01CSAN        ON      NM201704170582000070CSAND92     000000010000000003854000000000000000000000000000000000000000012000000000000012000000000100000011142ACN    
01CYRE        ON      NM201704171287000070CYRED70     000000010000000001097000000000000000000000000000000000000000108300000000000108300000000200000031282ACN    
01GGBR        PN      N1201704173042000070GGBRD99     000000010000000000987000000000006200000000000000000000000000000000000000000006200000000100000011602ACN    
01GGBR        PN      N1201704173000000070GGBRD41     000000010000000001147000000000000000000000000000000000000000204000000000000204000000000100000011601ACN    
01HYPE        ON      NM201704170310000070HYPED23     000000010000000002275000000000000000000000000000000000000001600000000000001600000000000100000011071ACN    
01ITSA    /ED PN      N1201704170990000070ITSAD96     000000010000000000864000000000000000000000000000000000000000677600000000000677600000000100000013681ACN    
01ITSA    /ED PN      N1201704171228000070ITSAD99     000000010000000000891000000000006380000000000000000000000000000000000000000006380000000100000013682ACN    
01ITSA    /ED PN      N1201704170353000070ITSAD60     000000010000000000923000000000171820000000006162000000000001108900000000007442720000000300000063682ACN    
01ITSA    /ED PN      N1201704170388000070ITSAD20     000000010000000000968000000000000000000000000000000000000000170940000000000170940000000100000023682ACN    
01ITUB    /ED PN      N1201704170230000070ITUBD99     000000010000000003866000000000020100000000000120800000000000003600000000000144500000000200000041972ACN    
01ITUB    /ED PN      N1201704170248000070ITUBD91     000000010000000003916000000000000000000000000157100000000000000000000000000157100000000200000021972ACN    
01ITUB    /ED PN      N1201704170256000070ITUBD93     000000010000000003966000000000128700000000000145000000000000000500000000000274200000000300000041972ACN    
01ITUB    /ED PN      N1201704170027000070ITUBD5      000000010000000002516000000000000000000000000008100000000000010000000000000018100000000300000022042ACN    
01ITUB    /ED PN      N1201704170035000070ITUBD9      000000010000000003066000000000000000000000000008100000000000008100000000000016200000000100000012042ACN    
01ITUB    /ED PN      N1201704170175000070ITUBD55     000000010000000003466000000000000000000000000000000000000000006700000000000006700000000100000012042ACN    
01ITUB    /ED PN      N1201704170388000070ITUBD18     000000010000000003616000000000001500000000000000000000000000016500000000000018000000000100000022042ACN    
01ITUB    /ED PN      N1201704170817000070ITUBD63     000000010000000003716000000000000600000000000000000000000000000000000000000000600000000100000012042ACN    
01ITUB    /ED PN      N1201704170639000070ITUBD57     000000010000000003766000000000000300000000000000000000000000000000000000000000300000000100000012042ACN    
01ITUB    /ED PN      N1201704170507000070ITUBD39     000000010000000003816000000000059000000000000182300000000000030000000000000271300000000200000032042ACN    
01ITUB    /ED PN      N1201704170620000070ITUBD53     000000010000000004066000000000013300000000000750200000000000011800000000000775300000000300000032042ACN    
01ITUB    /ED PN      N1201704170981000070ITUBD80     000000010000000004216000000000000000000000000000000000000000002200000000000002200000000100000012042ACN    
01ITUB    /ED PN      N1201704170809000070ITUBD83     000000010000000004266000000000000000000000000000000000000000030000000000000030000000000100000012042ACN    
01ITUB    /ED PN      N1201704170906000070ITUBD69     000000010000000004366000000000000000000000000016000000000000030000000000000046000000000200000022042ACN    
01ITUB    /ED PN      N1201704170043000070ITUBD81     000000010000000003666000000000000000000000000000000000000000160000000000000160000000000100000012052ACN    
01ITUB    /ED PN      N1201704170078000070ITUBD89     000000010000000003691000000000000000000000000000000000000000006800000000000006800000000100000022051ACN    
01ITUB    /ED PN      N1201704170485000070ITUBD10     000000010000000004041000000000000000000000000000000000000000020000000000000020000000000100000012081ACN    
01ITUB    /ED PN      N1201704170027000070ITUBD59     000000010000000002866000000000000000000000000000000000000000344000000000000344000000000100000012092ACN    
01KROT        ON      NM201704170159000070KROTD2      000000010000000001402000000000000000000000000000000000000000077100000000000077100000000100000011192ACN    
01LAME        ON        201704170060000070LAMED34     000000010000000001204000000000000000000000000000000000000000041760000000000041760000000100000011931ACN    
01MRVE        ON      NM201704170175000070MRVED92     000000010000000001215000000000416000000000000000000000000000000000000000000416000000000100000011101ACN    
01PETR        PN        201704174820000070PETRD94     000000010000000000400000000000007400000000000000000000000000035400000000000042800000000200000041851ACN    
01PETR        PN        201704174839000070PETRD53     000000010000000000530000000000010300000000000000000000000000001000000000000011300000000100000071852ACN    
01PETR        PN        201704176203000070PETRD23     000000010000000000720000000000050800000000000000000000000000001700000000000052500000000200000081851ACN    
01PETR        PN        201704176858000070PETRD79     000000010000000000790000000000000000000000000000000000000000050000000000000050000000000100000011852ACN    
01PETR        PN        201704174847000070PETRD81     000000010000000000810000000000179500000000000000500000000000101000000000000281000000000200000101852ACN    
01PETR        PN        201704176211000070PETRD24     000000010000000000950000000000011300000000000032900000000000000000000000000044200000000200000051852ACN    
01PETR        PN        201704177420000070PETRD98     000000010000000000980000000000013000000000000023800000000000000000000000000036800000000200000041851ACN    
01PETR        PN        201704176882000070PETRD57     000000010000000000990000000000016000000000000000000000000000005000000000000021000000000200000021852ACN    
01PETR        PN        201704176866000070PETRD49     000000010000000001075000000000000000000000000050000000000000050000000000000100000000000100000011852ACN    
01PETR        PN        201704177102000070PETRD96     000000010000000001250000000000000000000000000000000000000000041000000000000041000000000100000011851ACN    
01PETR        PN        201704177439000070PETRD2      000000010000000001275000000000000000000000000000000000000000047900000000000047900000000200000021852ACN    
01BRFS        ON      NM201705151465000070BRFSE62     000000010000000006145000000000000000000000000000000000000000018200000000000018200000000100000011161ACN    
01BRFS        ON      NM201705151007000070BRFSE23     000000010000000006295000000000000000000000000050000000000000000000000000000050000000000100000011162ACN    
01BVMF        ON      NM201705152410000070BVMFE90     000000010000000002007000000001600000000000000000000000000000000000000000001600000000000100000021362ACN    
01CCRO        ON      NM201705150949000070CCROE69     000000010000000001925000000000000000000000000000000000000000076500000000000076500000000200000041292ACN    
